"oblast_intervence_nazev_en";"oblast_intervence_kod";"climate_share";"sc_id";"sc_nazev";"op_zkr";"op_id";"fin_pravniakt_czv";"fin_pravniakt_eu";"fin_pravniakt_narodni_verejne";"fin_pravniakt_soukr";"fin_vyuct_czv";"fin_vyuct_eu";"fin_vyuct_narodni_verejne";"fin_vyuct_verejne";"fin_vyuct_soukr";"fin_vyuct_narodni";"n_prj"
"Sustainable integration into the labour market of young people, in particular those not in employment, education or training, including young people at risk of social exclusion and young people from marginalised communities, including through the implementation of the Youth Guarantee";"V.0.103";"0,0";"03.1.49.1";"Zvýšit zaměstnanost podpořených mladých lidí, kteří nejsou v zaměstnání, ve vzdělávání nebo v profesní přípravě v regionu NUTS II Severozápad ";"OP Z";"03";"872385691,79999995";"801640767,72000015";"70744924,079999998";"0,000000000";"743602746,4900001287";"683300846,3200000525";"60301900,17000000179";"743602746,4900001287";"0,000000030733644962310791016";"60301900,17000004649";"8"
"Equality between men and women in all areas, including in access to employment, career progression, reconciliation of work and private life and promotion of equal pay for equal work";"V.0.105";"0,0";"03.1.51.1";"Snížit rozdíly v postavení žen a mužů na trhu práce";"OP Z";"03";"8721546489,57999420";"7036685505,66000652";"1525697571,930004120";"159163411,989999890";"6481491235,4399938583";"5238806555,4000024796";"1120660681,92000150681";"6359467237,3199977875";"122023998,120000094175338745117187500";"1242684680,04000353813";"2953"
"Equality between men and women in all areas, including in access to employment, career progression, reconciliation of work and private life and promotion of equal pay for equal work";"V.0.105";"0,0";"07.4.51.4.3";"Zvýšení dostupnosti zařízení péče o děti";"OP PPR";"07";"221087092,50000000";"110543546,25000000";"96841132,640000001";"13702413,609999996";"133283853,8199999928";"66641926,8200000003";"58950270,41000001132";"125592197,2300000191";"7691656,589999998919665813446044922";"66641927,00000000000";"54"
"Adaptation of workers, enterprises and entrepreneurs to change";"V.0.106";"0,0";"03.1.52.1";"Zvýšit odbornou úroveň znalostí, dovedností a kompetencí pracovníků a soulad kvalifikační úrovně pracovní síly s požadavky trhu práce";"OP Z";"03";"14019347800,74602318";"11560197687,31748199";"1843289813,823000431";"615860299,605499029";"8744071069,0334930420";"7209155381,8215074539";"1184916301,17599964142";"8394071682,9975032806";"349999386,035999834537506103515625000";"1534915687,21199893951";"2886"
"Adaptation of workers, enterprises and entrepreneurs to change";"V.0.106";"0,0";"03.1.52.2";"Zvýšit adaptabilitu starších pracovníků";"OP Z";"03";"2983952480,68400526";"2462074276,66750574";"411290092,722000003";"110588111,294499815";"1388529929,1164982319";"1154204669,2984995842";"171227006,36399987340";"1325431675,6625013351";"63098253,453999951481819152832031250";"234325259,81800019741";"2864"
"Modernisation of labour market institutions, such as public and private employment services, and improving the matching of labour market needs, including throughactions that enhance transnational labour mobility as well as through mobility schemes and better cooperation between institutions and relevant stakeholders";"V.0.108";"0,0";"03.1.54.1";"Zvýšit kapacitu, komplexnost a kvalitu služeb poskytovaných institucemi veřejných služeb zaměstnanosti";"OP Z";"03";"2245239883,95000029";"1849830687,93000007";"395409196,019999921";"0,000000000";"1434982032,3700001240";"1182267346,1799998283";"252714686,18999999762";"1434982032,3700001240";"0,000000000000000000000000000";"252714686,18999999762";"7"
"Modernisation of labour market institutions, such as public and private employment services, and improving the matching of labour market needs, including throughactions that enhance transnational labour mobility as well as through mobility schemes and better cooperation between institutions and relevant stakeholders";"V.0.108";"0,0";"03.1.54.2";"Zvýšit kvalitu systému dalšího vzdělávání";"OP Z";"03";"560048649,59000003";"461418481,84999990";"98630167,739999995";"0,000000000";"341578060,8300000429";"281422748,1800000072";"60155312,65000000596";"341578060,8300000429";"-0,000000011175870895385742188";"60155312,65000000596";"7"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";"03.2.60.1";"Zvýšit uplatnitelnost osob ohrožených sociálním vyloučením nebo sociálně vyloučených ve společnosti a na trhu práce";"OP Z";"03";"12369145517,42864037";"10168139220,79810524";"2198843067,500546455";"2163229,130000000";"9338245340,3487262726";"7717342032,2377042770";"1619441977,85101699829";"9336784010,0887260437";"1461330,260000008856877684593200684";"1620903308,11101722717";"757"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";"03.2.60.1";"Zvýšit uplatnitelnost osob ohrožených sociálním vyloučením nebo sociálně vyloučených ve společnosti a na trhu práce ";"OP Z";"03";"1178748,75000000";"589374,37500000";"589374,375000000";"0,000000000";"0,0000000000";"0,0000000000";"0,00000000000";"0,0000000000";"0,000000000000000000000000000";"0,00000000000";"1"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";"03.2.60.2";"Rozvoj sektoru sociální ekonomiky";"OP Z";"03";"499566609,62599993";"420098116,88000000";"14647400,566000007";"64821092,180000015";"412458789,3849998713";"348029711,5890001655";"10775153,73600000143";"358804865,3250001669";"53653924,059999994933605194091796875";"64429077,79599999636";"188"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";"03.2.63.1";"Zvýšit kvalitu a udržitelnost systému sociálních služeb, služeb pro rodiny a děti a dalších navazujících služeb podporujících sociální začleňování";"OP Z";"03";"146395756,97371176";"95020780,76090001";"51374976,212811768";"0,000000000";"65262614,2527082562";"45411794,1139990762";"19850820,13870919496";"65262614,2527082562";"-0,000000001665903254994620979";"19850820,13870919123";"123"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";"03.2.63.1";"Zvýšit kvalitu a udržitelnost systému sociálních služeb, služeb pro rodiny a děti a dalších navazujících služeb podporujících sociální začleňování ";"OP Z";"03";"1178748,75000000";"589374,37500000";"589374,375000000";"0,000000000";"0,0000000000";"0,0000000000";"0,00000000000";"0,0000000000";"0,000000000000000000000000000";"0,00000000000";"1"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";"03.3.48.1";"Zvýšit kvalitu a kvantitu využívání sociálních inovací a mezinárodní spolupráce v tematických oblastech OPZ (TC8)";"OP Z";"03";"194531155,99718380";"176531763,74706206";"16603540,190726563";"1395852,059395237";"122022156,5256676227";"110664095,3115454018";"10264199,70518011972";"120928295,0167255849";"1093861,508942029904574155807495117";"11358061,21412215196";"139"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";"03.3.60.1";"Zvýšit kvalitu a kvantitu využívání sociálních inovací a mezinárodní spolupráce v tematických oblastech OPZ (TC9)";"OP Z";"03";"257189748,42015815";"233615293,88755190";"22218561,055259530";"1355893,477346550";"175637824,7584428191";"159520162,6309954226";"15086733,27645637095";"174606895,9074519575";"1030928,850990883191116154193878174";"16117662,12744725496";"145"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";"03.3.74.1";"Zvýšit kvalitu a kvantitu využívání sociálních inovací a mezinárodní spolupráce v tematických oblastech OPZ (TC11)";"OP Z";"03";"69703342,85161845";"63334548,24818601";"5880395,868647997";"488398,734784462";"38943184,4166389033";"35384944,8620043918";"3192844,65411280142";"38577789,5161171630";"365394,900521725823637098073959351";"3558239,55463452777";"74"
"Active inclusion, including with a view to promoting equal opportunities and active participation, and improving employability";"VI.0.109";"0,0";NA;NA;"OP Z";"03";"0,00000000";"0,00000000";"0,000000000";"0,000000000";"0,0000000000";"0,0000000000";"0,00000000000";"0,0000000000";"0,000000000000000000000000000";"0,00000000000";"2"
"Socio-economic integration of marginalised communities such as the Roma";"VI.0.110";"0,0";"02.3.61.1";"Sociální integrace dětí a žáků včetně začleňování romských dětí do vzdělávání";"OP VVV";"02";"4915149068,79287243";"4087295183,18526125";"782480141,837613225";"45373743,770000003";"2732066389,0356936455";"2281987305,8315830231";"407656132,77410972118";"2689643438,6056942940";"42422950,430000007152557373046875000";"450079083,20410972834";"6464"
"Socio-economic integration of marginalised communities such as the Roma";"VI.0.110";"0,0";"02.3.62.1";"Kvalitní podmínky pro inkluzívní vzdělávání";"OP VVV";"02";"64059631,77315430";"53209890,78562428";"10849740,987529946";"0,000000000";"7369898,7848611586";"6092702,0366247650";"1277196,74823640380";"7369898,7848611586";"0,000000000015793915016576166";"1277196,74823640357";"2183"
"Socio-economic integration of marginalised communities such as the Roma";"VI.0.110";"0,0";"02.3.68.1";"Zvýšení kvality předškolního vzdělávání včetně usnadnění přechodu dětí na ZŠ";"OP VVV";"02";"13306117,00218009";"10901097,25905870";"2405019,743121433";"0,000000000";"10501385,9873720147";"8612282,3126638196";"1889103,67470819457";"10501385,9873720147";"0,000000000000460614724815907";"1889103,67470819457";"1030"
"Socio-economic integration of marginalised communities such as the Roma";"VI.0.110";"0,0";"02.3.68.2";"Zlepšení kvality vzdělávání a výsledků žáků v klíčových kompetencích";"OP VVV";"02";"61408163,48528119";"50428982,22701981";"10979181,258261394";"0,000000000";"49226350,8094963208";"40468093,3785804063";"8758257,43091595359";"49226350,8094963208";"0,000000000000342155085210965";"8758257,43091595359";"1961"
"Socio-economic integration of marginalised communities such as the Roma";"VI.0.110";"0,0";"02.3.68.5";"Zvyšení kvality vzdělávání a odborné přípravy včetně posílení jejich relevance pro trh práce";"OP VVV";"02";"132816630,86048248";"110397522,83257604";"22419108,027906355";"0,000000000";"20412575,7547654808";"16977063,5261485204";"3435512,22861685790";"20412575,7547654808";"0,000000000038428955927316190";"3435512,22861685790";"5273"
"Socio-economic integration of marginalised communities such as the Roma";"VI.0.110";"0,0";NA;NA;"OP VVV";"02";"0,00000000";"0,00000000";"0,000000000";"0,000000000";"0,0000000000";"0,0000000000";"0,00000000000";"0,0000000000";"0,000000000000000000000000000";"0,00000000000";"1509"
"Combating all forms of discrimination and promoting equal opportunities";"VI.0.111";"0,0";"02.3.61.1";"Sociální integrace dětí a žáků včetně začleňování romských dětí do vzdělávání";"OP VVV";"02";"62440726,60526144";"51833821,47176971";"10606905,133491589";"0,000000000";"7346461,5624292232";"6072780,4077392966";"1273681,15468992502";"7346461,5624292232";"0,000000000015793915293410039";"1273681,15468992549";"2157"
"Combating all forms of discrimination and promoting equal opportunities";"VI.0.111";"0,0";"02.3.62.1";"Kvalitní podmínky pro inkluzívní vzdělávání";"OP VVV";"02";"653230049,96903372";"537336742,04454625";"115893307,924487889";"0,000000000";"492521066,5138684511";"404541374,4988801479";"87979692,01498883963";"492521066,5138684511";"0,000000002797073228011588352";"87979692,01498883963";"2269"
"Combating all forms of discrimination and promoting equal opportunities";"VI.0.111";"0,0";"02.3.68.5";"Zvyšení kvality vzdělávání a odborné přípravy včetně posílení jejich relevance pro trh práce";"OP VVV";"02";"23626299,97052041";"19727215,52064231";"3899084,449878109";"0,000000000";"1350318,2483786726";"1112015,6131228441";"238302,63525582879";"1350318,2483786726";"0,000000000005626378680650535";"238302,63525582873";"2234"
"Combating all forms of discrimination and promoting equal opportunities";"VI.0.111";"0,0";NA;NA;"OP VVV";"02";"0,00000000";"0,00000000";"0,000000000";"0,000000000";"0,0000000000";"0,0000000000";"0,00000000000";"0,0000000000";"0,000000000000000000000000000";"0,00000000000";"63"
"Enhancing access to affordable, sustainable and high-quality services, including health care and social services of general interest";"VI.0.112";"0,0";"03.2.60.1";"Zvýšit uplatnitelnost osob ohrožených sociálním vyloučením nebo sociálně vyloučených ve společnosti a na trhu práce";"OP Z";"03";"141974135,41735885";"93302518,64490001";"48671616,772458829";"0,000000000";"65608283,4562756717";"45742210,7242911980";"19866072,73198447376";"65608283,4562756717";"-0,000000001642620191400979962";"19866072,73198447004";"121"
"Enhancing access to affordable, sustainable and high-quality services, including health care and social services of general interest";"VI.0.112";"0,0";"03.2.63.1";"Zvýšit kvalitu a udržitelnost systému sociálních služeb, služeb pro rodiny a děti a dalších navazujících služeb podporujících sociální začleňování";"OP Z";"03";"4272520240,77428865";"3353010089,56608963";"916246685,038189411";"3263466,169999999";"2764472995,2172923088";"2230487818,0850005150";"531878609,47228980064";"2762366427,5572910309";"2106567,660000035539269447326660156";"533985177,13228988647";"711"
"Enhancing access to affordable, sustainable and high-quality services, including health care and social services of general interest";"VI.0.112";"0,0";"03.2.63.2";"Zvýšit dostupnost a efektivitu zdravotních služeb a umožnit přesun těžiště psychiatrické péče do komunity";"OP Z";"03";"2269485773,57999945";"1760269902,94999981";"509215870,629999995";"0,000000000";"1207219541,8999998569";"936349655,3999997377";"270869886,50000000000";"1207219541,8999998569";"0,000000032596290111541748047";"270869886,50000000000";"38"
"Enhancing access to affordable, sustainable and high-quality services, including health care and social services of general interest";"VI.0.112";"0,0";"07.3.63.3.3";"Posílení aktivit pro integraci, komunitní služby a prevenci";"OP PPR";"07";"776961377,00999999";"388480688,26000017";"385577617,249999881";"2903071,500000000";"615636094,5800004005";"307818045,8200002313";"305803900,45000010729";"613621946,2700004578";"2014148,309999988414347171783447266";"307818048,75999999046";"177"
"Community-led local development strategies";"VI.0.114";"0,0";"03.2.65.1";"Zvýšit zapojení lokálních aktérů do řešení problémů nezaměstnanosti a sociálního začleňování ve venkovských oblastech";"OP Z";"03";"1991915741,78000093";"1693089963,45999002";"262256616,259998977";"36569162,059999995";"1185066337,3699989319";"1007306372,2999988794";"155370143,44999986887";"1162676515,7499980927";"22389821,620000012218952178955078125";"177759965,06999960542";"1293"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";"02.3.61.1";"Sociální integrace dětí a žáků včetně začleňování romských dětí do vzdělávání";"OP VVV";"02";"204375064,84641808";"169180510,18349415";"35194554,662923388";"0,000000000";"80103978,4280131608";"66028812,2104278356";"14075166,21758514084";"80103978,4280131608";"0,000000000039231725992601675";"14075166,21758514084";"6291"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";"02.3.62.1";"Kvalitní podmínky pro inkluzívní vzdělávání";"OP VVV";"02";"23460507,41115658";"19586291,84316562";"3874215,567990952";"0,000000000";"1350318,2445923861";"1112015,6105017720";"238302,63409061683";"1350318,2445923861";"0,000000000005626378744160856";"238302,63409061680";"2232"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";"02.3.68.1";"Zvýšení kvality předškolního vzdělávání včetně usnadnění přechodu dětí na ZŠ";"OP VVV";"02";"3765003405,19543123";"3084466689,21576595";"671096924,187052131";"9439791,792599998";"3315485991,8954162598";"2718926796,4097819328";"585487496,10442483425";"3304414292,5142145157";"11071699,381200006231665611267089844";"596559195,48562479019";"7669"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";"02.3.68.2";"Zlepšení kvality vzdělávání a výsledků žáků v klíčových kompetencích";"OP VVV";"02";"10031369263,99837112";"8248119554,37574959";"1756083113,301240683";"27166596,321399998";"7262100706,2963619232";"5966844281,1568937302";"1270308781,20618820190";"7237153062,3630619049";"24947643,933299988508224487304687500";"1295256425,13948941231";"9411"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";"02.3.68.3";"Rozvoj systému strategického řízení a hodnocení kvality ve vzdělávání";"OP VVV";"02";"2455761494,36629963";"2008759131,97419977";"418271344,702099741";"28731017,690000005";"1836448735,9299993515";"1503942735,3615016937";"307030626,26849997044";"1810973361,6299991608";"25475374,299999963492155075073242188";"332506000,56850004196";"461"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";"02.3.68.4";"Zkvalitnění přípravy budoucích a začínajících pedagogických pracovníků";"OP VVV";"02";"955830170,78235197";"790350600,44518292";"151044132,237168878";"14435438,100000001";"488111045,6855000854";"408504969,8525000215";"67413096,73300001025";"475918066,5855001211";"12192979,100000005215406417846679688";"79606075,83300000429";"40"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";"02.3.68.5";"Zvyšení kvality vzdělávání a odborné přípravy včetně posílení jejich relevance pro trh práce";"OP VVV";"02";"7715797608,41452885";"6248933536,80425358";"1446407830,974229574";"20456240,636000004";"4123547094,8399076462";"3377076719,1713833809";"728907747,16302239895";"4105984466,3344073296";"17562628,505499999970197677612304688";"746470375,66852152348";"9149"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";"07.4.68.4.2";"Zvýšení kvality vzdělávání prostřednictvím posílení inkluze v multikulturní společnosti";"OP PPR";"07";"1306387489,02000022";"653193744,25000024";"647724407,239999890";"5469337,530000000";"609563874,7500002384";"304781936,3900000453";"301929974,22999995947";"606711910,6200002432";"2851964,129999998956918716430664062";"304781938,35999989510";"801"
"Reducing and preventing early school-leaving and promoting equal access to good quality early-childhood, primary and secondary education including formal, non-formal and informal learning pathways for reintegrating into education and training";"VII.0.115";"0,0";NA;NA;"OP VVV";"02";"0,00000000";"0,00000000";"0,000000000";"0,000000000";"0,0000000000";"0,0000000000";"0,00000000000";"0,0000000000";"0,000000000000000000000000000";"0,00000000000";"31"
"Improving the quality and efficiency of, and access to, tertiary and equivalent education with a view to increasing participation and attainment levels, especially for disadvantaged groups";"VII.0.116";"0,0";"02.2.69.1";"Zvýšení kvality vzdělávání na vysokých školách a jeho relevance pro potřeby trhu práce";"OP VVV";"02";"2875973999,65012264";"2350010814,38279819";"416934119,310081899";"109029065,957243010";"2212202114,7077288628";"1808330644,3642876148";"313054003,28447490931";"2121384647,6487636566";"90817467,058965981006622314453125000";"403871470,34344083071";"59"
"Improving the quality and efficiency of, and access to, tertiary and equivalent education with a view to increasing participation and attainment levels, especially for disadvantaged groups";"VII.0.116";"0,0";"02.2.69.2";"Zvýšení účasti studentů se specifickými potřebami, ze socio-ekonomicky znevýhodněných skupin a z etnických minorit na vysokoškolském vzdělávání, a snížení studijní neúspěšnosti studentů";"OP VVV";"02";"573637777,08432424";"468900666,33202803";"83875325,683092996";"20861785,069203004";"433318020,9274319410";"354645819,5175490379";"61401989,57060100138";"416047809,0881500840";"17270211,839281994849443435668945312";"78672201,40988300741";"39"
"Improving the quality and efficiency of, and access to, tertiary and equivalent education with a view to increasing participation and attainment levels, especially for disadvantaged groups";"VII.0.116";"0,0";"02.2.69.3";"Zkvalitnění podmínek pro celoživotní vzdělávání na vysokých školách";"OP VVV";"02";"25984151,63000000";"21320671,48000000";"4368439,520000000";"295040,630000000";"19841830,0199999958";"16145809,6299999990";"3401862,10999999987";"19547671,7400000021";"294158,279999999096617102622985840";"3696020,38999999920";"8"
"Improving the quality and efficiency of, and access to, tertiary and equivalent education with a view to increasing participation and attainment levels, especially for disadvantaged groups";"VII.0.116";"0,0";"02.2.69.4";"Nastavení a rozvoj systému hodnocení a zabezpečení kvality a strategického řízení vysokých škol";"OP VVV";"02";"646311535,78555298";"524443611,51517403";"90128700,326825008";"31739223,943554003";"533763467,7648389339";"432672527,2281630635";"74505603,41492399573";"507178130,6430871487";"26585337,121751990169286727905273438";"101090940,53667598963";"31"
"Improving the quality and efficiency of, and access to, tertiary and equivalent education with a view to increasing participation and attainment levels, especially for disadvantaged groups";"VII.0.116";"0,0";"02.2.69.5";"Zlepšení podmínek pro výuku spojenou s výzkumem a pro rozvoj lidských zdrojů v oblasti výzkumu a vývoje";"OP VVV";"02";"6538110815,91000080";"5317682002,03999805";"1095113134,409999132";"125315679,459999979";"3632120176,8399991989";"2967772456,6999959946";"561583245,17999958992";"3529355701,8799991608";"102764474,960000023245811462402343750";"664347720,13999998569";"350"
"Improving the quality and efficiency of, and access to, tertiary and equivalent education with a view to increasing participation and attainment levels, especially for disadvantaged groups";"VII.0.116";"0,0";NA;NA;"OP VVV";"02";"0,00000000";"0,00000000";"0,000000000";"0,000000000";"0,0000000000";"0,0000000000";"0,00000000000";"0,0000000000";"0,000000000000000000000000000";"0,00000000000";"2"
"Investment in institutional capacity and in the efficiency of public administrations and public services at the national, regional and local levels with a view to reforms, better regulation and good governance";"VIII.0.119";"0,0";"03.3.48.1";"Zvýšit kvalitu a kvantitu využívání sociálních inovací a mezinárodní spolupráce v tematických oblastech OPZ (TC8)";"OP Z";"03";"84706434,14698221";"76966807,07872500";"6521983,196354499";"1217643,871902704";"48136789,8102100343";"43738530,4437685311";"3517287,40788081661";"47255817,8516493514";"880971,958560682716779410839080811";"4398259,36644149851";"65"
"Investment in institutional capacity and in the efficiency of public administrations and public services at the national, regional and local levels with a view to reforms, better regulation and good governance";"VIII.0.119";"0,0";"03.3.60.1";"Zvýšit kvalitu a kvantitu využívání sociálních inovací a mezinárodní spolupráce v tematických oblastech OPZ (TC9)";"OP Z";"03";"92269841,54153877";"83839145,93397498";"7056943,546955620";"1373752,060608179";"51100312,0620186776";"46431275,6249786392";"3675119,35558695439";"50106394,9805656001";"993917,081453077611513435840606689";"4669036,43704003002";"65"
"Investment in institutional capacity and in the efficiency of public administrations and public services at the national, regional and local levels with a view to reforms, better regulation and good governance";"VIII.0.119";"0,0";"03.3.74.1";"Zvýšit kvalitu a kvantitu využívání sociálních inovací a mezinárodní spolupráce v tematických oblastech OPZ (TC11)";"OP Z";"03";"35115618,68946002";"31907104,54080001";"2677746,307061400";"530767,841598615";"19223553,6385954991";"17467097,1970951147";"1372443,02366624470";"18839540,2207613587";"384013,417834143619984388351440430";"1756456,44150038832";"61"
"Investment in institutional capacity and in the efficiency of public administrations and public services at the national, regional and local levels with a view to reforms, better regulation and good governance";"VIII.0.119";"0,0";"03.4.74.1";"Optimalizovat procesy a postupy ve veřejné správě zejména prostřednictvím posílení strategického řízení organizací, zvýšení kvality jejich fungování a snížení administrativní zátěže";"OP Z";"03";"2803256705,25912428";"2290853901,72393799";"498374308,446781993";"14028495,088399999";"1656144198,7013831139";"1352622791,6600723267";"291647271,55250900984";"1644270063,2125825882";"11874135,488800026476383209228515625";"303521407,04130887985";"554"
"Investment in institutional capacity and in the efficiency of public administrations and public services at the national, regional and local levels with a view to reforms, better regulation and good governance";"VIII.0.119";"0,0";"03.4.74.2";"Profesionalizovat veřejnou správu zejména prostřednictvím zvyšování znalostí a dovedností jejích pracovníků, rozvoje politik a strategií v oblasti lidských zdrojů a implementace služebního zákona";"OP Z";"03";"2152273826,34087992";"1762599121,60606098";"376725324,653217912";"12949380,081599999";"1236639914,7086157799";"1012367127,0799250603";"213312047,17749086022";"1225679174,2574167252";"10960740,451200008392333984375000000";"224272787,62869083881";"555"
